month,admtyp,sex,race,age_group,county,crime_class,n
2021-07-01,Court admission,Male,White,35-44,Henry,Person,1
2021-07-01,Court admission,Male,White,35-44,Henry,Property,1
2021-07-01,Court admission,Male,White,35-44,Jackson,Drug,1
2021-07-01,Court admission,Male,White,35-44,Jasper,Property,1
2021-07-01,Court admission,Male,White,35-44,Jefferson,Drug,1
2021-07-01,Court admission,Male,White,35-44,Jo Daviess,Person,1
2021-07-01,Court admission,Male,White,35-44,Kane,Person,1
2021-07-01,Court admission,Male,White,35-44,Kankakee,Person,1
2021-07-01,Court admission,Male,White,35-44,Kankakee,Property,1
2021-07-01,Court admission,Male,White,35-44,Knox,Drug,1
2021-07-01,Court admission,Male,White,35-44,LaSalle,Drug,2
2021-07-01,Court admission,Male,White,35-44,LaSalle,Person,1
2021-07-01,Court admission,Male,White,35-44,Lake,Drug,1
2021-07-01,Court admission,Male,White,35-44,Lake,Person,2
2021-07-01,Court admission,Male,White,35-44,Lake,Property,1
2021-07-01,Court admission,Male,White,35-44,Lawrence,Property,1
2021-07-01,Court admission,Male,White,35-44,Livingston,Person,2
2021-07-01,Court admission,Male,White,35-44,Macon,Drug,3
2021-07-01,Court admission,Male,White,35-44,Macon,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Madison,Drug,1
2021-07-01,Court admission,Male,White,35-44,Madison,Person,1
2021-07-01,Court admission,Male,White,35-44,Madison,Property,3
2021-07-01,Court admission,Male,White,35-44,Madison,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Marion,Drug,1
2021-07-01,Court admission,Male,White,35-44,Mason,Drug,1
2021-07-01,Court admission,Male,White,35-44,Massac,Drug,1
2021-07-01,Court admission,Male,White,35-44,McHenry,Drug,1
2021-07-01,Court admission,Male,White,35-44,McHenry,Person,1
2021-07-01,Court admission,Male,White,35-44,McHenry,Property,1
2021-07-01,Court admission,Male,White,35-44,McLean,Person,2
2021-07-01,Court admission,Male,White,35-44,McLean,Property,1
2021-07-01,Court admission,Male,White,35-44,Montgomery,Property,1
2021-07-01,Court admission,Male,White,35-44,Morgan,Drug,1
2021-07-01,Court admission,Male,White,35-44,Ogle,Drug,1
2021-07-01,Court admission,Male,White,35-44,Perry,Drug,1
2021-07-01,Court admission,Male,White,35-44,Pike,Drug,1
2021-07-01,Court admission,Male,White,35-44,Pike,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Randolph,Property,1
2021-07-01,Court admission,Male,White,35-44,Randolph,Public Order,2
2021-07-01,Court admission,Male,White,35-44,Rock Island,Property,2
2021-07-01,Court admission,Male,White,35-44,Rock Island,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Saline,Property,1
2021-07-01,Court admission,Male,White,35-44,St. Clair,Person,1
2021-07-01,Court admission,Male,White,35-44,Tazewell,Drug,1
2021-07-01,Court admission,Male,White,35-44,Tazewell,Property,1
2021-07-01,Court admission,Male,White,35-44,Tazewell,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Whiteside,Drug,2
2021-07-01,Court admission,Male,White,35-44,Whiteside,Person,1
2021-07-01,Court admission,Male,White,35-44,Whiteside,Property,1
2021-07-01,Court admission,Male,White,35-44,Will,Property,1
2021-07-01,Court admission,Male,White,35-44,Winnebago,Drug,2
2021-07-01,Court admission,Male,White,35-44,Winnebago,Person,2
2021-07-01,Court admission,Male,White,35-44,Winnebago,Public Order,1
2021-07-01,Court admission,Male,White,35-44,Woodford,Drug,1
2021-07-01,Court admission,Male,White,35-44,Woodford,Property,1
2021-07-01,Court admission,Male,White,45-54,Adams,Drug,1
2021-07-01,Court admission,Male,White,45-54,Adams,Person,1
2021-07-01,Court admission,Male,White,45-54,Adams,Property,1
2021-07-01,Court admission,Male,White,45-54,Adams,Public Order,1
2021-07-01,Court admission,Male,White,45-54,Boone,Drug,2
2021-07-01,Court admission,Male,White,45-54,Boone,Property,1
2021-07-01,Court admission,Male,White,45-54,Bureau,Drug,1
2021-07-01,Court admission,Male,White,45-54,Calhoun,Drug,1
2021-07-01,Court admission,Male,White,45-54,Clinton,Drug,1
2021-07-01,Court admission,Male,White,45-54,Coles,Property,1
2021-07-01,Court admission,Male,White,45-54,Cook,Person,4
2021-07-01,Court admission,Male,White,45-54,Cook,Property,1
2021-07-01,Court admission,Male,White,45-54,Crawford,Drug,3
2021-07-01,Court admission,Male,White,45-54,Cumberland,Person,1
2021-07-01,Court admission,Male,White,45-54,Douglas,Drug,1
2021-07-01,Court admission,Male,White,45-54,Franklin,Drug,1
2021-07-01,Court admission,Male,White,45-54,Franklin,Property,1
2021-07-01,Court admission,Male,White,45-54,Iroquois,Person,1
2021-07-01,Court admission,Male,White,45-54,Jackson,Person,1
2021-07-01,Court admission,Male,White,45-54,Jefferson,Person,2
2021-07-01,Court admission,Male,White,45-54,Kankakee,Person,1
2021-07-01,Court admission,Male,White,45-54,Kankakee,Property,1
2021-07-01,Court admission,Male,White,45-54,Kankakee,Public Order,1
2021-07-01,Court admission,Male,White,45-54,LaSalle,Person,2
2021-07-01,Court admission,Male,White,45-54,Lawrence,Person,1
2021-07-01,Court admission,Male,White,45-54,Lee,Drug,1
2021-07-01,Court admission,Male,White,45-54,Logan,Property,1
2021-07-01,Court admission,Male,White,45-54,Macon,Person,1
2021-07-01,Court admission,Male,White,45-54,Macoupin,Drug,1
2021-07-01,Court admission,Male,White,45-54,Madison,Drug,2
2021-07-01,Court admission,Male,White,45-54,Madison,Property,1
2021-07-01,Court admission,Male,White,45-54,Madison,Public Order,1
2021-07-01,Court admission,Male,White,45-54,Marion,Drug,1
2021-07-01,Court admission,Male,White,45-54,McHenry,Public Order,1
2021-07-01,Court admission,Male,White,45-54,McLean,Drug,2
2021-07-01,Court admission,Male,White,45-54,McLean,Property,1
2021-07-01,Court admission,Male,White,45-54,Montgomery,Public Order,1
2021-07-01,Court admission,Male,White,45-54,Ogle,Drug,1
2021-07-01,Court admission,Male,White,45-54,Ogle,Person,1
2021-07-01,Court admission,Male,White,45-54,Peoria,Property,1
2021-07-01,Court admission,Male,White,45-54,Peoria,Public Order,1
2021-07-01,Court admission,Male,White,45-54,Pike,Drug,2
2021-07-01,Court admission,Male,White,45-54,Saline,Property,1
2021-07-01,Court admission,Male,White,45-54,Sangamon,Drug,1
2021-07-01,Court admission,Male,White,45-54,Sangamon,Person,1
2021-07-01,Court admission,Male,White,45-54,Schuyler,Public Order,1
2021-07-01,Court admission,Male,White,45-54,St. Clair,Drug,2
2021-07-01,Court admission,Male,White,45-54,St. Clair,Property,2
2021-07-01,Court admission,Male,White,45-54,Whiteside,Drug,2
2021-07-01,Court admission,Male,White,45-54,Whiteside,Property,1
2021-07-01,Court admission,Male,White,45-54,Will,Property,1
2021-07-01,Court admission,Male,White,45-54,Winnebago,Person,1
2021-07-01,Court admission,Male,White,45-54,Winnebago,Public Order,2
2021-07-01,Court admission,Male,White,55-64,Clinton,Person,1
2021-07-01,Court admission,Male,White,55-64,Cook,Drug,2
2021-07-01,Court admission,Male,White,55-64,Cook,Person,1
2021-07-01,Court admission,Male,White,55-64,Cook,Property,1
2021-07-01,Court admission,Male,White,55-64,Cook,Public Order,1
2021-07-01,Court admission,Male,White,55-64,DuPage,Property,1
2021-07-01,Court admission,Male,White,55-64,Grundy,Person,1
2021-07-01,Court admission,Male,White,55-64,Jackson,Public Order,1
2021-07-01,Court admission,Male,White,55-64,Kane,Person,1
2021-07-01,Court admission,Male,White,55-64,Kendall,Person,1
2021-07-01,Court admission,Male,White,55-64,LaSalle,Public Order,1
2021-07-01,Court admission,Male,White,55-64,Madison,Property,1
2021-07-01,Court admission,Male,White,55-64,McDonough,Drug,1
2021-07-01,Court admission,Male,White,55-64,Mercer,Person,1
2021-07-01,Court admission,Male,White,55-64,Pike,Drug,1
2021-07-01,Court admission,Male,White,55-64,Randolph,Property,1
2021-07-01,Court admission,Male,White,55-64,Saline,Public Order,1
2021-07-01,Court admission,Male,White,55-64,Tazewell,Drug,1
2021-07-01,Court admission,Male,White,55-64,Tazewell,Person,2
2021-07-01,Court admission,Male,White,55-64,Vermilion,Person,1
2021-07-01,Court admission,Male,White,55-64,Will,Person,1
2021-07-01,Court admission,Male,White,55-64,Winnebago,Person,1
2021-07-01,Court admission,Male,White,65-74,Kane,Person,1
2021-07-01,Court admission,Male,White,65-74,McHenry,Drug,1
2021-07-01,Court admission,Male,White,65-74,St. Clair,Public Order,1
2021-07-01,Court admission,Male,White,65-74,Will,Drug,1
2021-07-01,Court admission,Male,White,65-74,Will,Person,1
2021-07-01,New sentence violator,Female,White,20-24,Perry,Drug,1
2021-07-01,New sentence violator,Male,Black,18-19,McLean,Public Order,1
2021-07-01,New sentence violator,Male,Black,20-24,Cook,Public Order,1
2021-07-01,New sentence violator,Male,Black,20-24,DeKalb,Public Order,1
2021-07-01,New sentence violator,Male,Black,20-24,Kane,Public Order,1
2021-07-01,New sentence violator,Male,Black,20-24,Knox,Person,1
2021-07-01,New sentence violator,Male,Black,20-24,St. Clair,Person,1
2021-07-01,New sentence violator,Male,Black,25-29,Adams,Person,1
2021-07-01,New sentence violator,Male,Black,25-29,Boone,Public Order,1
2021-07-01,New sentence violator,Male,Black,25-29,Clinton,Person,1
2021-07-01,New sentence violator,Male,Black,25-29,Cook,Drug,2
2021-07-01,New sentence violator,Male,Black,25-29,McLean,Person,2
2021-07-01,New sentence violator,Male,Black,25-29,St. Clair,Public Order,1
2021-07-01,New sentence violator,Male,Black,25-29,Winnebago,Public Order,1
2021-07-01,New sentence violator,Male,Black,30-34,Adams,Public Order,1
2021-07-01,New sentence violator,Male,Black,30-34,Cook,Person,1
2021-07-01,New sentence violator,Male,Black,30-34,Peoria,Person,1
2021-07-01,New sentence violator,Male,Black,30-34,Rock Island,Drug,1
2021-07-01,New sentence violator,Male,Black,30-34,Winnebago,Public Order,1
2021-07-01,New sentence violator,Male,Black,35-44,Cook,Public Order,1
2021-07-01,New sentence violator,Male,Black,35-44,Peoria,Public Order,1
2021-07-01,New sentence violator,Male,Black,35-44,Sangamon,Person,1
2021-07-01,New sentence violator,Male,Black,35-44,Will,Drug,1
2021-07-01,New sentence violator,Male,Black,35-44,Winnebago,Drug,1
2021-07-01,New sentence violator,Male,Black,45-54,Champaign,Drug,1
2021-07-01,New sentence violator,Male,Black,45-54,Champaign,Person,1
2021-07-01,New sentence violator,Male,Black,45-54,McLean,Person,1
2021-07-01,New sentence violator,Male,Black,45-54,Peoria,Person,1
2021-07-01,New sentence violator,Male,Black,45-54,Winnebago,Person,2
2021-07-01,New sentence violator,Male,Hispanic,20-24,Winnebago,Public Order,1
2021-07-01,New sentence violator,Male,Hispanic,25-29,Cook,Public Order,1
2021-07-01,New sentence violator,Male,Hispanic,25-29,DuPage,Person,1
2021-07-01,New sentence violator,Male,Hispanic,35-44,Boone,Person,1
2021-07-01,New sentence violator,Male,Hispanic,35-44,Kane,Public Order,1
2021-07-01,New sentence violator,Male,Hispanic,35-44,Kendall,Public Order,1
2021-07-01,New sentence violator,Male,White,20-24,Mercer,Public Order,1
2021-07-01,New sentence violator,Male,White,20-24,Whiteside,Public Order,2
2021-07-01,New sentence violator,Male,White,25-29,McLean,Public Order,1
2021-07-01,New sentence violator,Male,White,30-34,Adams,Person,1
2021-07-01,New sentence violator,Male,White,30-34,Cook,Public Order,1
2021-07-01,New sentence violator,Male,White,30-34,Jersey,Public Order,1
2021-07-01,New sentence violator,Male,White,30-34,Madison,Person,1
2021-07-01,New sentence violator,Male,White,35-44,Clinton,Drug,1
2021-07-01,New sentence violator,Male,White,35-44,Fayette,Property,1
2021-07-01,New sentence violator,Male,White,35-44,Grundy,Property,1
2021-07-01,New sentence violator,Male,White,35-44,Moultrie,Property,1
2021-07-01,New sentence violator,Male,White,35-44,Saline,Property,1
2021-07-01,New sentence violator,Male,White,35-44,Vermilion,Public Order,1
2021-07-01,New sentence violator,Male,White,45-54,Coles,Person,1
2021-07-01,New sentence violator,Male,White,45-54,Madison,Drug,1
2021-07-01,New sentence violator,Male,White,65-74,McHenry,Person,1
2021-07-01,Other,Male,Black,30-34,St. Clair,Person,1
2021-07-01,Other,Male,White,35-44,Sangamon,Person,1
2021-07-01,Other,Male,White,45-54,Macon,Person,1
2021-07-01,Technical violator,Female,Black,25-29,Cook,Drug,1
2021-07-01,Technical violator,Female,Black,30-34,Cook,Public Order,1
2021-07-01,Technical violator,Female,Black,30-34,Kane,Person,1
2021-07-01,Technical violator,Female,White,25-29,Edgar,Drug,1
2021-07-01,Technical violator,Female,White,30-34,Cook,Drug,1
2021-07-01,Technical violator,Female,White,30-34,Cook,Person,1
2021-07-01,Technical violator,Female,White,30-34,McHenry,Drug,1
2021-07-01,Technical violator,Female,White,30-34,Peoria,Drug,1
2021-07-01,Technical violator,Female,White,35-44,DeKalb,Drug,1
2021-07-01,Technical violator,Female,White,35-44,Fayette,Drug,1
2021-07-01,Technical violator,Female,White,35-44,Franklin,Property,1
2021-07-01,Technical violator,Female,White,35-44,Jersey,Property,1
2021-07-01,Technical violator,Female,White,35-44,Tazewell,Person,1
2021-07-01,Technical violator,Female,White,45-54,Cook,Property,1
2021-07-01,Technical violator,Male,Bi-Racial,20-24,Sangamon,Public Order,1
2021-07-01,Technical violator,Male,Bi-Racial,25-29,St. Clair,Person,1
2021-07-01,Technical violator,Male,Black,20-24,Cook,Drug,1
2021-07-01,Technical violator,Male,Black,20-24,Cook,Person,6
2021-07-01,Technical violator,Male,Black,20-24,Cook,Property,1
2021-07-01,Technical violator,Male,Black,20-24,Cook,Public Order,4
2021-07-01,Technical violator,Male,Black,20-24,DeKalb,Person,1
2021-07-01,Technical violator,Male,Black,20-24,Kane,Public Order,1
2021-07-01,Technical violator,Male,Black,20-24,Livingston,Person,1
2021-07-01,Technical violator,Male,Black,20-24,Peoria,Person,2
2021-07-01,Technical violator,Male,Black,20-24,Winnebago,Person,1
2021-07-01,Technical violator,Male,Black,25-29,Boone,Property,1
2021-07-01,Technical violator,Male,Black,25-29,Cook,Drug,3
2021-07-01,Technical violator,Male,Black,25-29,Cook,Person,13
2021-07-01,Technical violator,Male,Black,25-29,Cook,Property,1
2021-07-01,Technical violator,Male,Black,25-29,Cook,Public Order,4
2021-07-01,Technical violator,Male,Black,25-29,DuPage,Property,1
2021-07-01,Technical violator,Male,Black,25-29,Macon,Public Order,2
2021-07-01,Technical violator,Male,Black,25-29,Madison,Property,1
2021-07-01,Technical violator,Male,Black,25-29,Perry,Person,1
2021-07-01,Technical violator,Male,Black,25-29,Sangamon,Public Order,1
2021-07-01,Technical violator,Male,Black,25-29,St. Clair,Person,1
2021-07-01,Technical violator,Male,Black,25-29,Stephenson,Public Order,1
2021-07-01,Technical violator,Male,Black,25-29,Vermilion,Drug,1
2021-07-01,Technical violator,Male,Black,25-29,Winnebago,Person,2
2021-07-01,Technical violator,Male,Black,25-29,Winnebago,Property,1
2021-07-01,Technical violator,Male,Black,30-34,Cook,Drug,3
2021-07-01,Technical violator,Male,Black,30-34,Cook,Person,5
2021-07-01,Technical violator,Male,Black,30-34,Cook,Property,5
2021-07-01,Technical violator,Male,Black,30-34,Cook,Public Order,2
2021-07-01,Technical violator,Male,Black,30-34,DeKalb,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Kane,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Kane,Property,1
2021-07-01,Technical violator,Male,Black,30-34,Kankakee,Drug,1
2021-07-01,Technical violator,Male,Black,30-34,Kankakee,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Lake,Person,2
2021-07-01,Technical violator,Male,Black,30-34,Lake,Public Order,1
2021-07-01,Technical violator,Male,Black,30-34,Macon,Person,1
2021-07-01,Technical violator,Male,Black,30-34,McLean,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Peoria,Person,1
2021-07-01,Technical violator,Male,Black,30-34,St. Clair,Property,1
2021-07-01,Technical violator,Male,Black,30-34,Stephenson,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Stephenson,Public Order,1
2021-07-01,Technical violator,Male,Black,30-34,Vermilion,Drug,1
2021-07-01,Technical violator,Male,Black,30-34,Vermilion,Person,1
2021-07-01,Technical violator,Male,Black,30-34,Will,Public Order,1
2021-07-01,Technical violator,Male,Black,30-34,Winnebago,Person,2
2021-07-01,Technical violator,Male,Black,35-44,Champaign,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Cook,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Cook,Person,10
2021-07-01,Technical violator,Male,Black,35-44,Cook,Property,4
2021-07-01,Technical violator,Male,Black,35-44,Cook,Public Order,4
2021-07-01,Technical violator,Male,Black,35-44,Douglas,Person,1
2021-07-01,Technical violator,Male,Black,35-44,DuPage,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Franklin,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Kankakee,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Lake,Person,3
2021-07-01,Technical violator,Male,Black,35-44,Macon,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Macon,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Madison,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Massac,Person,1
2021-07-01,Technical violator,Male,Black,35-44,McHenry,Person,1
2021-07-01,Technical violator,Male,Black,35-44,McLean,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Peoria,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Rock Island,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Sangamon,Public Order,2
2021-07-01,Technical violator,Male,Black,35-44,Winnebago,Drug,1
2021-07-01,Technical violator,Male,Black,35-44,Winnebago,Person,1
2021-07-01,Technical violator,Male,Black,35-44,Winnebago,Public Order,2
2021-07-01,Technical violator,Male,Black,45-54,Champaign,Drug,1
2021-07-01,Technical violator,Male,Black,45-54,Coles,Person,1
2021-07-01,Technical violator,Male,Black,45-54,Cook,Drug,1
2021-07-01,Technical violator,Male,Black,45-54,Cook,Person,5
2021-07-01,Technical violator,Male,Black,45-54,Cook,Property,3
2021-07-01,Technical violator,Male,Black,45-54,Cook,Public Order,1
2021-07-01,Technical violator,Male,Black,45-54,Peoria,Drug,1
2021-07-01,Technical violator,Male,Black,45-54,Peoria,Person,1
2021-07-01,Technical violator,Male,Black,45-54,Sangamon,Person,1
2021-07-01,Technical violator,Male,Black,45-54,Sangamon,Property,1
2021-07-01,Technical violator,Male,Black,45-54,Will,Person,2
2021-07-01,Technical violator,Male,Black,45-54,Will,Property,1
2021-07-01,Technical violator,Male,Black,45-54,Winnebago,Person,1
2021-07-01,Technical violator,Male,Black,45-54,Winnebago,Public Order,1
2021-07-01,Technical violator,Male,Black,55-64,Cook,Drug,1
2021-07-01,Technical violator,Male,Black,55-64,Cook,Person,2
2021-07-01,Technical violator,Male,Black,55-64,Cook,Property,2
2021-07-01,Technical violator,Male,Black,55-64,Cook,Public Order,3
